FRAME-NAME	Attribute	0	0
FRAME-NAME	Function	1	5
FRAME-ROW	Attribute	0	0
FRAME-ROW	Function	1	0
FRAME-SPA	Abbreviation	0	0
FRAME-SPACING	Attribute	0	0
FRAME-VAL	Abbreviation	0	0
FRAME-VALUE	Function	0	0
FRAME-VALUE	Statement	1	0
FRAME-X	Attribute	0	0
FRAME-Y	Attribute	0	0
FREQUENCY	Attribute	0	0
FROM	Option	1	6
FROM-C	Abbreviation	0	0
FROM-CHARS	Option	1	0
FROM-CUR	Abbreviation	0	0
FROM-CURRENT	Option	0	0
FROM-P	Abbreviation	0	0
FROM-PIXELS	Option	1	0
FULL-HEIGHT	Abbreviation	0	0
FULL-HEIGHT-CHARS	Attribute	0	0
FULL-HEIGHT-P	Abbreviation	0	0
FULL-HEIGHT-PIXELS	Attribute	0	0
FULL-PATHN	Abbreviation	0	0
FULL-PATHNAME	Attribute	0	1
FULL-WIDTH	Abbreviation	0	0
FULL-WIDTH-CHARS	Attribute	0	0
FULL-WIDTH-P	Abbreviation	0	0
FULL-WIDTH-PIXELS	Attribute	0	0
FUNCTION	Attribute	0	0
FUNCTION	Statement	0	34
FUNCTION-CALL-TYPE	Option	1	0
GATEWAY	Abbreviation	0	0
GATEWAYS	Function	1	0
GE	Operator	0	0
GENERATE-MD	Option	0	1
GENERATE-MD5	Option	0	0
GENERATE-PBE-KEY	Function	0	0
GENERATE-PBE-SALT	Function	0	0
GENERATE-RANDOM-KEY	Function	0	0
GENERATE-UUID	Function	0	0
GET	Statement	0	3
GET-ATTR-CALL-TYPE	Option	1	0
GET-ATTRIBUTE	Method	0	0
GET-ATTRIBUTE-NODE	Method	0	0
GET-BINARY-DATA	Method	0	0
GET-BITS	Function	0	0
GET-BLUE	Abbreviation	0	0
GET-BLUE-VALUE	Method	0	0
GET-BROWSE-COLUMN	Method	0	0
GET-BUFFER-HANDLE	Method	0	0
GET-BYTE	Function	1	1
GET-BYTE-ORDER	Function	0	0
GET-BYTES	Function	0	0
GET-BYTES-AVAILABLE	Method	0	0
GET-CALLBACK-PROC-CONTEXT	Method	0	0
GET-CALLBACK-PROC-NAME	Method	0	0
GET-CGI-LIST	Method	0	0
GET-CGI-LONG-VALUE	Method	0	0
GET-CGI-VALUE	Method	0	0
GET-CHANGES	Method	0	0
GET-CHILD	Method	0	0
GET-CHILD-RELATION	Method	0	0
GET-CLIENT	Method	0	0
GET-CODEPAGE	Function	0	0
GET-CODEPAGES	Function	1	0
GET-COLLATION	Function	0	0
GET-COLLATIONS	Function	1	0
GET-COLUMN	Method	0	0
GET-CONFIG-VALUE	Method	0	0
GET-CURRENT	Method	0	0
GET-DATASET-BUFFER	Method	0	0
GET-DB-CLIENT	Function	0	0
GET-DIR	Option	0	1
GET-DOCUMENT-ELEMENT	Method	0	0
GET-DOUBLE	Function	0	0
GET-DROPPED-FILE	Method	0	0
GET-DYNAMIC	Method	0	0
GET-EFFECTIVE-TENANT-ID	Function	0	0
GET-EFFECTIVE-TENANT-NAME	Function	0	0
GET-ERROR-COLUMN	Method	0	0
GET-ERROR-ROW	Method	0	0
GET-FILE	Option	0	1
GET-FILE-NAME	Method	0	0
GET-FILE-OFFSE	Abbreviation	0	0
GET-FILE-OFFSET	Method	0	0
GET-FIRST	Method	0	0
GET-FLOAT	Function	0	0
GET-GREEN	Abbreviation	0	0
GET-GREEN-VALUE	Method	0	0
GET-HEADER-ENTRY	Method	0	0
GET-INDEX-BY-NAMESPACE-NAME	Method	0	0
GET-INDEX-BY-QNAME	Method	0	0
GET-INT	Option	0	1
GET-INT64	Function	0	0
GET-ITERATION	Method	0	0
GET-KEY-VAL	Abbreviation	0	0
GET-KEY-VALUE	Statement	1	1
GET-LAST	Method	0	0
GET-LOCALNAME-BY-INDEX	Method	0	0
GET-LONG	Function	0	1
GET-MESSAGE	Method	0	0
GET-MESSAGE-TYPE	Method	0	0
GET-NEXT	Method	0	0
GET-NODE	Method	0	0
GET-NUMBER	Method	0	0
GET-PARENT	Method	0	0
GET-POINTER-VALUE	Function	0	1
GET-PREV	Method	0	0
GET-PRINTERS	Method	0	0
GET-PROPERTY	Method	0	0
GET-QNAME-BY-INDEX	Method	0	0
GET-RED	Abbreviation	0	0
GET-RED-VALUE	Method	0	0
GET-RELATION	Method	0	0
GET-REPOSITIONED-ROW	Method	0	0
GET-RGB-VALUE	Method	0	0
GET-ROW	Method	0	0
GET-SELECTED	Abbreviation	0	0
GET-SELECTED-WIDGET	Method	0	0
GET-SERIALIZED	Method	0	0
GET-SHORT	Function	0	0
GET-SIGNATURE	Method	0	0
GET-SIZE	Function	0	1
GET-SOCKET-OPTION	Method	0	0
GET-SOURCE-BUFFER	Method	0	0
GET-STRING	Function	0	1
GET-TAB-ITEM	Method	0	0
GET-TEXT-HEIGHT	Abbreviation	0	0
GET-TEXT-HEIGHT-CHARS	Method	0	0
GET-TEXT-HEIGHT-P	Abbreviation	0	0
GET-TEXT-HEIGHT-PIXELS	Method	0	0
GET-TEXT-WIDTH	Abbreviation	0	0
GET-TEXT-WIDTH-CHARS	Method	0	0
GET-TEXT-WIDTH-P	Abbreviation	0	0
GET-TEXT-WIDTH-PIXELS	Method	0	0
GET-TOP-BUFFER	Method	0	0
GET-TYPE-BY-INDEX	Method	0	0
GET-TYPE-BY-NAMESPACE-NAME	Method	0	0
GET-TYPE-BY-QNAME	Method	0	0
GET-UNSIGNED-LONG	Function	0	0
GET-UNSIGNED-SHORT	Function	0	0
GET-URI-BY-INDEX	Method	0	0
GET-VALUE-BY-INDEX	Method	0	0
GET-VALUE-BY-NAMESPACE-NAME	Method	0	0
GET-VALUE-BY-QNAME	Method	0	0
GET-WAIT-STATE	Method	0	0
GetAssignedTasks	Method	0	0
GetAvailableTasks	Method	0	0
GETBYTE	Option	1	0
GetCharacter	Method	0	0
GetClass	Method	0	0
GetCOMHandle	Method	0	0
GetDataSlots	Method	0	0
GetDataSlotTemplates	Method	0	0
GetDate	Method	0	0
GetDatetime	Method	0	0
GetDatetimeTZ	Method	0	0
GetDecimal	Method	0	0
GetHandle	Method	0	0
GetIndexInfoByID	Method	0	0
GetIndexStatHistoryHandle	Method	0	0
GetInt64	Method	0	0
GetInteger	Method	0	0
GetJsonArray	Method	0	0
GetJsonObject	Method	0	0
GetJsonText	Method	0	0
GetLogical	Method	0	0
GetLongchar	Method	0	0
GetMemptr	Method	0	0
GetMessage	Method	0	0
GetMessageNum	Method	0	0
GetNames	Method	0	0
GetProcessTemplateNames	Method	0	0
GetPropertyValue	Method	0	0
GetRaw	Method	0	0
GetRecid	Method	0	0
GetRowid	Method	0	0
GetTableInfoByID	Method	0	0
GetTableInfoByPosition	Method	0	0
GetTableStatHistoryHandle	Method	0	0
GetTask	Method	0	0
GetType	Method	0	0
GetVSTHandle	Method	0	0
GLOBAL	Option	1	1
GO	Event	0	0
GO-ON	Option	1	0
GO-PEND	Abbreviation	0	0
GO-PENDING	Function	1	0
GRANT	Option	1	0
GRAPHIC-E	Abbreviation	0	0
GRAPHIC-EDGE	Attribute	1	11
GRID-FACTOR-H	Abbreviation	0	0
GRID-FACTOR-HORIZONTAL	Attribute	0	0
GRID-FACTOR-V	Abbreviation	0	0
GRID-FACTOR-VERTICAL	Attribute	0	0
GRID-SNAP	Attribute	0	0
GRID-UNIT-HEIGHT	Abbreviation	0	0
GRID-UNIT-HEIGHT-CHARS	Attribute	0	0
GRID-UNIT-HEIGHT-P	Abbreviation	0	0
GRID-UNIT-HEIGHT-PIXELS	Attribute	0	0
GRID-UNIT-WIDTH	Abbreviation	0	0
GRID-UNIT-WIDTH-CHARS	Attribute	0	0
GRID-UNIT-WIDTH-P	Abbreviation	0	0
GRID-UNIT-WIDTH-PIXELS	Attribute	0	0
GRID-VISIBLE	Attribute	0	0
GROUP	Option	1	1
GROUP-BOX	Attribute	0	0
GT	Operator	0	0
GUI	Appbuilder	0	0
GUID	Function	0	0
HANDLE	Attribute	0	0
Handle	Property	0	0
HANDLE	Type	0	41
HANDLER	Attribute	0	10
Has	Method	0	0
HAS-LOBS	Attribute	0	0
HAS-RECORDS	Attribute	0	1
HasStatics	Method	0	0
HasWidgetPool	Method	0	0
HAVING	Option	1	0
HEADER	Option	1	1
HEIGHT-CHARS	Attribute	0	1
HEIGHT-P	Abbreviation	0	0
HEIGHT-PIXELS	Attribute	0	1
HELP	Attribute	1	3
HEX-DECODE	Function	0	0
HEX-ENCODE	Function	0	0
HIDDEN	Attribute	0	26
HIDE	Statement	1	9
HORI	Abbreviation	0	0
HORIZONTAL	Attribute	0	1
HOST-BYTE-ORDER	Option	1	0
HTML-CHARSET	Attribute	0	0
HTML-END-OF-LINE	Attribute	0	0
HTML-END-OF-PAGE	Attribute	0	0
HTML-FRAME-BEGIN	Attribute	0	0
HTML-FRAME-END	Attribute	0	0
HTML-HEADER-BEGIN	Attribute	0	0
HTML-HEADER-END	Attribute	0	0
HTML-TITLE-BEGIN	Attribute	0	0
HTML-TITLE-END	Attribute	0	0
HWND	Attribute	0	1
ICFPARAMETER	Attribute	0	0
ICON	Attribute	0	1
IF	Function	0	0
IF	Option	1	324
IF	Statement	0	0
IGNORE-CURRENT-MODIFIED	Attribute	0	0
IgnoreComments	Property	0	0
IMAGE	Attribute	0	0
IMAGE	Widget	0	5
IMAGE-DOWN	Attribute	0	0
IMAGE-INSENSITIVE	Attribute	0	3
IMAGE-SIZE	Option	0	0
IMAGE-SIZE-C	Abbreviation	0	0
IMAGE-SIZE-CHARS	Option	0	0
IMAGE-SIZE-P	Abbreviation	0	0
IMAGE-SIZE-PIXELS	Option	0	0
IMAGE-UP	Attribute	0	3
IMMEDIATE-DISPLAY	Attribute	0	1
IMPLEMENTS	Option	0	0
IMPORT	Statement	1	5
IMPORT-NODE	Method	0	0
IMPORT-PRINCIPAL	Method	0	0
IN	Option	1	98
IN-HANDLE	Attribute	0	1
INCREMENT-EXCLUSIVE-ID	Method	0	0
INDEX	Attribute	0	0
INDEX	Function	1	6
INDEX-HINT	Option	0	0
INDEX-INFORMATION	Attribute	0	1
INDEX-INFORMATION	Method	0	0
INDEXED-REPOSITION	Option	0	4
IndexStatId	Property	0	0
INDICATOR	Option	1	1
INFO	Abbreviation	0	0
INFORMATION	Option	0	10
INHERIT-BGC	Abbreviation	0	0
INHERIT-BGCOLOR	Attribute	0	0
INHERIT-FGC	Abbreviation	0	0
INHERIT-FGCOLOR	Attribute	0	0
INHERITS	Option	0	0
INIT	Abbreviation	0	0
INITIAL	Attribute	0	35
INITIAL-DIR	Option	0	1
INITIAL-FILTER	Option	0	1
INITIALIZE	Method	0	0
INITIALIZE-DOCUMENT-TYPE	Method	0	0
INITIATE	Option	0	0
INNER-CHARS	Attribute	0	0
INNER-LINES	Attribute	0	3
INPUT	Function	1	184
INPUT-O	Abbreviation	0	0
INPUT-OUTPUT	Statement	1	16
INPUT-VALUE	Attribute	0	2
InputValue	Property	0	0
INSERT	Method	0	0
INSERT	Statement	1	3
INSERT-ATTRIBUTE	Method	0	0
INSERT-B	Abbreviation	0	0
INSERT-BACKTAB	Method	0	0
INSERT-BEFORE	Method	0	0
INSERT-FILE	Method	0	0
INSERT-ROW	Method	0	0
INSERT-STRING	Method	0	0
INSERT-T	Abbreviation	0	0
INSERT-TAB	Method	0	0
INSTANCIATING-PROCEDURE	Attribute	0	0
INSTANTIATING-PROCEDURE	Attribute	0	0
INT	Option	0	11
INT64	Type	0	1
INTEGER	Type	0	55
INTERFACE	Statement	0	10
INTERNAL-ENTRIES	Attribute	0	1
INTERNAL-TABLES	Preprocessor	0	0
INTERVAL	Function	0	0
INTO	Option	1	4
InvalidConfiguration	Property	0	0
INVOKE	Method	0	0
Is	Method	0	0
IS-ATTR	Abbreviation	0	0
IS-ATTR-SPACE	Function	1	0
IS-CLAS	Abbreviation	0	0
IS-CLASS	Attribute	0	0
IS-CODEPAGE-FIXED	Function	0	0
IS-COLUMN-CODEPAGE	Function	0	0
IS-DB-MULTI-TENANT	Function	0	0
IS-JSON	Attribute	0	0
IS-LEAD-BYTE	Function	1	0
IS-MULTI-TENANT	Attribute	0	0
IS-OPEN	Attribute	0	1
IS-PARAMETER-SET	Attribute	0	0
IS-ROW-SELECTED	Method	0	0
IS-SELECTED	Method	0	0
IS-XML	Attribute	0	0
IsA	Method	0	0
IsAbstract	Method	0	0
IsFinal	Method	0	0
IsGreater	Method	0	0
IsGreaterOrEqual	Method	0	0
IsInterface	Method	0	0
IsLess	Method	0	0
IsLessOrEqual	Method	0	0
IsNull	Method	0	0
ISO-DATE	Function	0	0
ITEM	Option	0	1
ITEMS-PER-ROW	Attribute	0	1
JOIN	Option	1	1
JOIN-BY-SQLDB	Option	0	0
KBLABEL	Function	1	1
KEEP-CONNECTION-OPEN	Attribute	0	0
KEEP-FRAME-Z	Abbreviation	0	0
KEEP-FRAME-Z-ORDER	Attribute	0	2
KEEP-MESSAGES	Option	0	1
KEEP-SECURITY-CACHE	Attribute	0	0
KEEP-TAB-ORDER	Option	0	3
KEY	Attribute	0	2
KEY-CODE	Option	1	1
KEY-FUNC	Abbreviation	0	0
KEY-FUNCTION	Option	1	0
KEY-LABEL	Option	1	0
KEYCODE	Function	1	1
KEYFUNC	Abbreviation	0	0
KEYFUNCTION	Function	1	0
KEYLABEL	Function	1	0
KEYS	Attribute	1	0
KEYWORD	Function	1	1
KEYWORD-ALL	Function	0	0
L	Method	0	0
LABEL	Attribute	1	38
LABEL-BGC	Abbreviation	0	0
LABEL-BGCOLOR	Attribute	0	0
LABEL-DC	Abbreviation	0	0
LABEL-DCOLOR	Attribute	0	0
LABEL-FGC	Abbreviation	0	0
LABEL-FGCOLOR	Attribute	0	1
LABEL-FONT	Attribute	0	0
LABEL-PFC	Abbreviation	0	0
LABEL-PFCOLOR	Option	0	0
LABELS	Attribute	0	1
LANDSCAPE	Option	0	1
LANGUAGE	Abbreviation	0	0
LANGUAGES	Attribute	0	1
LARGE	Attribute	0	1
LARGE-TO-SMALL	Attribute	0	0
LAST	Function	1	4
LAST-ASYNC-REQUEST	Attribute	0	0
LAST-ASYNCH-REQUEST	Option	0	0
LAST-BATCH	Attribute	0	0
LAST-CHILD	Attribute	0	0
LAST-EVEN	Abbreviation	0	0
LAST-EVENT	Handle	1	1
LAST-FORM	Attribute	0	0
LAST-KEY	Option	1	0
LAST-OBJECT	Attribute	0	0
LAST-OF	Function	1	2
LAST-OF	Method	0	0
LAST-PROCE	Abbreviation	0	0
LAST-PROCEDURE	Attribute	0	1
LAST-SERVER	Attribute	0	0
LAST-SERVER-SOCKET	Attribute	0	0
LAST-SOCKET	Attribute	0	0
LAST-TAB-I	Abbreviation	0	0
LAST-TAB-ITEM	Attribute	0	0
LASTKEY	Function	1	1
LC	Function	0	1
LDBNAME	Function	1	1
LE	Operator	0	101
LEAVE	Statement	1	29
LEFT	Event	0	0
LEFT-ALIGN	Abbreviation	0	0
LEFT-ALIGNED	Option	0	0
LEFT-END	Event	0	0
LEFT-TRIM	Function	0	1
LENGTH	Attribute	0	0
LENGTH	Function	0	0
Length	Property	0	0
LENGTH	Statement	0	5
LIBRARY	Attribute	0	0
LIBRARY	Function	1	0
LIBRARY-CALLING-CONVENTION	Attribute	0	0
LIKE	Option	1	39
LIKE-SEQUENTIAL	Option	1	0
LINE	Attribute	0	1
LINE-COUNT	Abbreviation	0	0
LINE-COUNTER	Function	1	0
LIST-EVENTS	Function	0	0
LIST-ITEM-PAIRS	Attribute	0	5
LIST-ITEMS	Attribute	0	4
LIST-PROPERTY-NAMES	Method	0	0
LIST-QUERY-ATTRS	Function	0	0
LIST-SET-ATTRS	Function	0	0
LIST-WIDGETS	Function	0	0
LISTI	Abbreviation	0	0
LISTING	Option	1	1
LISTINGS	Attribute	0	0
LITERAL	Widget	0	0
LITERAL-QUESTION	Attribute	0	0
LITTLE-ENDIAN	Option	1	0
LOAD	Method	0	0
LOAD	Statement	0	7
LOAD-DOMAINS	Method	0	0
LOAD-ICON	Method	0	0
LOAD-IMAGE	Method	0	0
LOAD-IMAGE-DOWN	Method	0	0
LOAD-IMAGE-INSENSITIVE	Method	0	0
LOAD-IMAGE-UP	Method	0	0
LOAD-MOUSE-P	Abbreviation	0	0
LOAD-MOUSE-POINTER	Method	0	0
LOAD-PICTURE	Statement	0	0
LOAD-SMALL-ICON	Method	0	0
LOCAL-HOST	Attribute	0	0
LOCAL-NAME	Attribute	0	0
LOCAL-PORT	Attribute	0	0
LOCAL-VERSION-INFO	Attribute	0	0
LOCATOR-COLUMN-NUMBER	Attribute	0	0
LOCATOR-LINE-NUMBER	Attribute	0	0
LOCATOR-PUBLIC-ID	Attribute	0	0
LOCATOR-SYSTEM-ID	Attribute	0	0
LOCATOR-TYPE	Attribute	0	0
LOCK-REGISTRATION	Method	0	0
LOCKED	Attribute	0	0
LOCKED	Function	1	5
LOG	Function	0	7
LOG-AUDIT-EVENT	Method	0	0
LOG-ENTRY-TYPES	Attribute	0	0
LOG-MANAGER	Handle	1	1
LOG-THRESHOLD	Attribute	0	0
LOGFILE-NAME	Attribute	0	0
LOGGING-LEVEL	Attribute	0	0
LOGICAL	Function	0	0
LOGICAL	Type	0	29
LOGIN-EXPIRATION-TIMESTAMP	Attribute	0	0
LOGIN-HOST	Attribute	0	0
LOGIN-STATE	Attribute	0	0
LOGOUT	Method	0	0
LONG	Type	0	0
LONGCHAR	Type	0	0
LONGCHAR-TO-NODE-VALUE	Method	0	0
LOOKAHEAD	Option	0	0
LOOKUP	Function	1	6
LOOKUP	Method	0	0
LOWER	Function	0	0
LT	Operator	0	0
MACHINE-CLASS	Option	1	0
MakeAvailable	Method	0	0
MANDATORY	Attribute	0	1
MANUAL-HIGHLIGHT	Attribute	0	0
MAP	Option	1	0
MARGIN-EXTRA	Option	0	0
MARGIN-HEIGHT	Abbreviation	0	0
MARGIN-HEIGHT-CHARS	Option	0	0
MARGIN-HEIGHT-P	Abbreviation	0	0
MARGIN-HEIGHT-PIXELS	Option	0	0
MARGIN-WIDTH	Abbreviation	0	0
MARGIN-WIDTH-CHARS	Option	0	0
MARGIN-WIDTH-P	Abbreviation	0	0
MARGIN-WIDTH-PIXELS	Option	0	0
MARK-NEW	Method	0	0
MARK-ROW-STATE	Method	0	0
MATCHES	Operator	0	1
MAX	Option	0	1
MAX-BUTTON	Attribute	0	1
MAX-CHARS	Attribute	0	1
MAX-DATA-GUESS	Attribute	0	0
MAX-HEIGHT	Option	0	3
MAX-HEIGHT-C	Abbreviation	0	0
MAX-HEIGHT-CHARS	Attribute	0	0
MAX-HEIGHT-P	Abbreviation	0	0
MAX-HEIGHT-PIXELS	Attribute	0	0
MAX-ROWS	Option	0	0
MAX-SIZE	Option	0	0
MAX-VAL	Abbreviation	0	0
MAX-VALUE	Attribute	0	0
MAX-WIDTH	Option	0	3
MAX-WIDTH-CHARS	Attribute	0	0
MAX-WIDTH-P	Abbreviation	0	0
MAX-WIDTH-PIXELS	Attribute	0	0
MaxDataGuess	Property	0	0
MAXIMIZE	Option	0	0
MAXIMUM	Function	0	1
MAXIMUM-LEVEL	Attribute	0	0
MaxTries	Property	0	0
MD	Option	0	1
MD5-DIGEST	Function	0	0
MD5-VALUE	Attribute	0	0
MEMBER	Function	1	1
MEMPTR	Type	0	0
MEMPTR-TO-NODE-VALUE	Method	0	0
MENU	Widget	0	2
MENU-BAR	Attribute	0	1
MENU-ITEM	Widget	0	1
MENU-K	Abbreviation	0	0
MENU-KEY	Attribute	0	0
MENU-M	Abbreviation	0	0
MENU-MOUSE	Attribute	0	0
MENUBAR	Option	0	1
MERGE-BY-FIELD	Attribute	0	0
MERGE-CHANGES	Method	0	0
MERGE-ROW-CHANGES	Method	0	0
MESSAGE	Statement	1	26
MESSAGE-AREA	Attribute	0	3
MESSAGE-AREA-FONT	Attribute	0	0
MESSAGE-DIGEST	Function	0	0
MESSAGE-LINES	Function	1	0
MESSAGES	Option	0	0
METHOD	Statement	0	0
MIN	Option	0	1
MIN-BUTTON	Attribute	0	1
MIN-COLUMN-WIDTH-C	Abbreviation	0	0
MIN-COLUMN-WIDTH-CHARS	Attribute	0	0
MIN-COLUMN-WIDTH-P	Abbreviation	0	0
MIN-COLUMN-WIDTH-PIXELS	Attribute	0	0
MIN-HEIGHT	Abbreviation	0	0
MIN-HEIGHT-CHARS	Attribute	0	0
MIN-HEIGHT-P	Abbreviation	0	0
MIN-HEIGHT-PIXELS	Attribute	0	0
MIN-SCHEMA-MARSHAL	Attribute	0	0
MIN-SIZE	Option	0	0
MIN-VAL	Abbreviation	0	0
MIN-VALUE	Attribute	0	1
MIN-WIDTH	Abbreviation	0	0
MIN-WIDTH-CHARS	Attribute	0	0
MIN-WIDTH-P	Abbreviation	0	0
MIN-WIDTH-PIXELS	Attribute	0	0
MINIMUM	Function	0	1
MissingCredentials	Property	0	0
MOD	Abbreviation	0	0
MODIFIED	Attribute	0	1
MODULO	Operator	0	1
MONTH	Function	0	2
MOUSE	Option	1	0
MOUSE-P	Abbreviation	0	0
MOUSE-POINTER	Attribute	0	0
MOVABLE	Attribute	0	1
MOVE-AFTER	Abbreviation	0	0
MOVE-AFTER-TAB-ITEM	Method	0	0
MOVE-BEFOR	Abbreviation	0	0
MOVE-BEFORE-TAB-ITEM	Method	0	0
MOVE-COL	Abbreviation	0	0
MOVE-COLUMN	Method	0	0
MOVE-TO-B	Abbreviation	0	0
MOVE-TO-BOTTOM	Method	0	0
MOVE-TO-EOF	Method	0	0
MOVE-TO-T	Abbreviation	0	0
MOVE-TO-TOP	Method	0	0
MPE	Option	1	0
MstrBlkId	Property	0	0
MTIME	Function	0	1
MULTI-COMPILE	Attribute	0	0
MULTIPLE	Attribute	0	1
MULTIPLE-KEY	Option	0	0
MULTITASKING-INTERVAL	Attribute	0	0
MUST-EXIST	Option	0	1
MUST-UNDERSTAND	Attribute	0	0
NAME	Attribute	0	10
Name	Property	0	0
NAMESPACE-PREFIX	Attribute	0	0
NAMESPACE-URI	Attribute	0	1
NATIVE	Option	0	1
NE	Operator	0	15
NEEDS-APPSERVER-PROMPT	Attribute	0	0
NEEDS-PROMPT	Attribute	0	0
NESTED	Attribute	0	0
NEW	Attribute	0	0
NEW	Function	0	0
New	Method	0	0
NEW	Statement	1	2
NEW-INSTANCE	Option	0	0
NEW-ROW	Attribute	0	0
NewRow	Property	0	0
NEXT	Statement	1	14
NEXT-COLUMN	Attribute	0	1
NEXT-PROMPT	Statement	1	0
NEXT-ROWID	Attribute	0	0
NEXT-SIBLING	Attribute	0	1
NEXT-SIBLING	Property	0	0
NEXT-TAB-I	Abbreviation	0	0
NEXT-TAB-ITEM	Attribute	0	1
NEXT-VALUE	Function	0	1
NextForm	Property	0	0
NO	Option	1	40
NO-APPLY	Option	0	17
NO-ARRAY-MESSAGE	Option	0	0
NO-ASSIGN	Option	0	1
NO-ATTR	Abbreviation	0	0
NO-ATTR-LIST	Option	1	1
NO-ATTR-SPACE	Option	1	0
NO-AUTO-VALIDATE	Option	0	0
NO-BIND-WHERE	Option	0	0
NO-BOX	Option	0	1
NO-CONSOLE	Option	0	0
NO-CONVERT	Option	0	1
NO-CONVERT-	Option	0	1
NO-CURRENT-VALUE	Attribute	0	0
NO-DEBUG	Option	0	0
NO-DRAG	Option	0	0
NO-ECHO	Option	0	1
NO-EMPTY-SPACE	Attribute	0	0
NO-ERROR	Option	1	139
NO-F	Abbreviation	0	0
NO-FILL	Option	1	11
NO-FOCUS	Attribute	1	2
NO-HELP	Option	0	0
NO-HIDE	Option	1	0
NO-INDEX-HINT	Option	0	0
NO-INHERIT-BGC	Abbreviation	0	0
NO-INHERIT-BGCOLOR	Option	0	0
NO-INHERIT-FGC	Abbreviation	0	0
NO-INHERIT-FGCOLOR	Option	0	0
NO-JOIN-BY-SQLDB	Option	0	0
NO-LABEL	Abbreviation	0	0
NO-LABELS	Option	1	1
NO-LOBS	Option	1	0
NO-LOCK	Option	1	96
NO-LOOKAHEAD	Option	0	0
NO-MAP	Option	1	1
NO-MES	Abbreviation	0	0
NO-MESSAGE	Option	1	1
NO-PAUSE	Option	1	5
NO-PREFE	Abbreviation	0	0
NO-PREFETCH	Option	1	0
NO-ROW-MARKERS	Option	0	2
NO-SCHEMA-MARSHAL	Attribute	0	0
NO-SCROLLBAR-VERTICAL	Option	0	1
NO-SEPARATE-CONNECTION	Option	0	0
NO-SEPARATORS	Option	0	0
NO-TAB-STOP	Option	0	1
NO-UND	Abbreviation	0	0
NO-UNDERLINE	Option	0	3
NO-UNDO	Option	1	202
NO-VAL	Abbreviation	0	0
NO-VALIDATE	Attribute	1	1
NO-WAIT	Option	1	8
NO-WORD-WRAP	Option	0	1
NODE-VALUE	Attribute	0	0
NODE-VALUE-TO-LONGCHAR	Method	0	0
NODE-VALUE-TO-MEMPTR	Method	0	0
NoLOBs	Property	0	0
NONAMESPACE-SCHEMA-LOCATION	Attribute	0	0
NONE	Option	0	39
NORMAL	Option	0	0
NORMALIZE	Function	0	0
NORMALIZE	Method	0	0
NOT	Operator	1	43
NOT-ACTIVE	Option	0	0
NOW	Function	1	3
Null	Property	1	1
NUM-ALI	Abbreviation	0	0
NUM-ALIASES	Function	1	0
NUM-BUFFERS	Attribute	0	1
NUM-BUT	Abbreviation	0	0
NUM-BUTTONS	Attribute	0	0
NUM-CHILD-RELATIONS	Attribute	0	0
NUM-CHILDREN	Attribute	0	0
NUM-COL	Abbreviation	0	0
NUM-COLUMNS	Attribute	0	1
NUM-COPIES	Option	0	0
NUM-DBS	Function	1	1
NUM-DROPPED-FILES	Attribute	0	0
NUM-ENTRIES	Attribute	0	0
NUM-ENTRIES	Function	1	6
NUM-FIELDS	Attribute	0	1
NUM-FORMATS	Attribute	0	0
NUM-HEADER-ENTRIES	Attribute	0	0
NUM-ITEMS	Attribute	0	1
NUM-ITERATIONS	Attribute	0	2
NUM-LINES	Attribute	0	1
NUM-LOCKED-COL	Abbreviation	0	0
NUM-LOCKED-COLUMNS	Attribute	0	1
NUM-LOG-FILES	Attribute	0	0
NUM-MESSAGES	Attribute	0	4
NUM-PARAMETERS	Attribute	0	1
NUM-REFERENCES	Attribute	0	0
NUM-RELATIONS	Attribute	0	0
NUM-REPLACED	Attribute	0	0
NUM-RESULTS	Attribute	0	0
NUM-RESULTS	Function	0	3
NUM-SELECTED	Abbreviation	0	0
NUM-SELECTED-ROWS	Attribute	0	3
NUM-SELECTED-WIDGETS	Attribute	0	0
NUM-SOURCE-BUFFERS	Attribute	0	0
NUM-TABS	Attribute	0	0
NUM-TO-RETAIN	Attribute	0	0
NUM-TOP-BUFFERS	Attribute	0	0
NUM-VISIBLE-COLUMNS	Attribute	0	0
Number	Property	0	0
NUMERIC	Option	0	0
NUMERIC-DECIMAL-POINT	Attribute	0	0
NUMERIC-F	Abbreviation	0	0
NUMERIC-FORMAT	Attribute	0	0
NUMERIC-SEPARATOR	Attribute	0	0
NumMessages	Property	0	0
NumParameters	Property	0	0
Object	Property	0	2
OCTET-LENGTH	Option	0	0
OEClientType	Property	0	0
OEMaintVersion	Property	0	0
OEMajorVersion	Property	0	0
OEMinorVersion	Property	0	0
OF	Option	1	77
OFF	Option	1	0
OffEnd	Event	0	0
Offset	Property	0	0
OK	Option	0	11
OK-CANCEL	Option	0	1
OLD	Option	1	1
ON	Statement	1	107
ON-FRAME	Abbreviation	0	0
ON-FRAME-BORDER	Attribute	0	0
OPEN	Statement	1	10
OPSYS	Function	1	1
OPTION	Option	1	1
Or	Method	0	0
OR	Operator	1	56
ORDERED-JOIN	Option	0	0
ORDINAL	Attribute	0	0
ORIGIN-HANDLE	Attribute	0	0
ORIGIN-ROWID	Attribute	0	0
OS-APPEND	Statement	1	0
OS-COMMAND	Statement	1	1
OS-COPY	Statement	1	1
